,mid,tag_1,tag_2,tag_3,tag_4,tag_5
9740,178683,ปัญหาชีวิต,สุขภาพจิต,คอนโดมิเนียม,สุขภาพกาย,ยา
9741,3189727,BNK48,รายการข่าว,ถ้ำหลวง ขุนน้ำนางนอน,บ้าน,พิมรภัส ผดุงวัฒนะโชค (โมบายล์ BNK48)
9742,3270348,อาวุธยุทโธปกรณ์,หน้าต่างโลก,วิทยาศาสตร์,ประวัติศาสตร์,เทคโนโลยี
9743,177731,K-POP,นักร้องนักดนตรีเกาหลี,BNK48,Produce 48 (รายการโทรทัศน์),วอลเลย์บอล
9744,3256163,K-POP,นักร้องนักดนตรีเกาหลี,YG Entertainment,เพลงเกาหลี,Produce 48 (รายการโทรทัศน์)
9745,3256754,K-POP,นักร้องนักดนตรีเกาหลี,YG Entertainment,เค-ป็อป,S．M． Entertainment
9746,178085,ธนวรรธน์ วรรธนะภูติ (โป๊ป),บุพเพสันนิวาส,ละครโทรทัศน์,BEC (ช่อง 3),3 HD (BEC)
9747,3263846,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลไทย,กีฬา,วอลเลย์บอล
9748,3263918,ฟุตบอลโลก 2018,ฟุตบอลต่างประเทศ,รายการข่าว,ถ้ำหลวง ขุนน้ำนางนอน,ฟุตบอลโลก
9749,3261287,ปัญหาครอบครัว,ปัญหาชีวิต,ถ้ำหลวง ขุนน้ำนางนอน,วิทยาศาสตร์,การสอนลูก
9750,3368903,สังคมคุณแม่,แฟชั่น,ชีวิตวัยรุ่น,ตั้งครรภ์,ของใช้เด็ก
9751,3068919,วิทยาศาสตร์,เรื่องลึกลับ,แมว,ประวัติศาสตร์,สัตว์เลี้ยง
9752,3069753,ละครโทรทัศน์,นักแสดง,ภาพยนตร์,อาบัติ (ภาพยนตร์),รายการข่าว
9753,3064229,การ์ตูนญี่ปุ่น,การ์ตูน,อนิเมะ,วิทยาศาสตร์,นาคิน (ซีรีส์)
9754,3354416,ละครโทรทัศน์,นักแสดง,เมีย2018 (ละคร),ความงาม,นักแสดงหญิง
9755,182664,BNK48,ฟุตบอล,ฟุตบอลไทย,ฟุตบอลต่างประเทศ,สโมสรฟุตบอลไทย
9756,3062544,K-POP,นักร้องนักดนตรีเกาหลี,อาหาร,S．M． Entertainment,ร้านอาหาร
9757,3355920,BNK48,K-POP,Produce 48 (รายการโทรทัศน์),นักร้องนักดนตรีเกาหลี,AKB48
9758,181922,ฟุตบอลไทย,ฟุตบอล,ฟุตบอลต่างประเทศ,ไทยพรีเมียร์ลีก,สโมสรฟุตบอลไทย
9759,3085007,มหาวิทยาลัย,การเรียน,การศึกษา,ภาพยนตร์ต่างประเทศ,วิชาการ
9760,3075331,การ์ตูน,การ์ตูนญี่ปุ่น,หนังสือการ์ตูน,อนิเมะ,ภาพยนตร์แอนิเมชัน
9761,173214,ละครโทรทัศน์,เมีย2018 (ละคร),one HD (GMM),นักแสดง,รายการข่าว
9762,3078930,เค-ป็อป,นักร้องนักดนตรีเกาหลี,เที่ยวต่างประเทศ,BLACKPINK,YG Entertainment
9763,3038470,K-POP,Produce 48 (รายการโทรทัศน์),นักร้องนักดนตรีเกาหลี,Mnet (สถานีโทรทัศน์),เพลงเกาหลี
9764,3037188,หุ้น,การลงทุน,Technical Analysis,Fundamental Analysis,ตลาดหลักทรัพย์
9765,3040948,เรื่องลึกลับ,งานรัฐวิสาหกิจ,มนุษย์เงินเดือน,งานราชการ,วิทยาศาสตร์
9766,3040253,อาหาร,ร้านอาหาร,อาหารไทย,ทำอาหาร,สูตรอาหาร
9767,3039827,เที่ยวต่างประเทศ,บันทึกนักเดินทาง,3 HD (BEC),รถไฟฟ้า MRT,เที่ยวญี่ปุ่น
9768,3036210,หุ้น,มนุษย์เงินเดือน,การเงิน,การลงทุน,ปัญหาชีวิต
9769,3030750,ปัญหาชีวิต,รถยนต์,อาวุธยุทโธปกรณ์,มอเตอร์ไซค์,กฎหมายชาวบ้าน
9770,3390207,ฟุตบอลต่างประเทศ,ฟุตบอล,ฟุตบอลโลก 2018,โทรศัพท์มือถือ,สมาร์ทโฟน
9771,3034036,K-POP,นักร้องนักดนตรีเกาหลี,Produce 48 (รายการโทรทัศน์),เพลงเกาหลี,เครื่องใช้ไฟฟ้า
9772,3378649,คุ้มครองผู้บริโภค,มอเตอร์ไซค์,กล้อง Mirrorless,กล้อง Fuji,ร้องทุกข์
9773,182715,การเลี้ยงลูก,ปัญหาชีวิต,สังคมคุณแม่,ความงาม,การสอนลูก
9774,3054333,เกมเสน่หา (ละคร),BEC (ช่อง 3),จิรายุ ตั้งศรีสุข (เจมส์),ณฐพร เตมีรักษ์ (แต้ว),ละครโทรทัศน์
9775,182937,วิ่งเพื่อสุขภาพ,ปัญหาชีวิต,ฟิตเนส,ภาพยนตร์ระทึกขวัญ,ศิลปะการต่อสู้
9776,3044347,ภาพยนตร์,ฟุตบอล,ฟุตบอลโลก 2018,ฟุตบอลต่างประเทศ,ภาพยนตร์ต่างประเทศ
9777,172691,ปัญหาสังคม,วิทยาศาสตร์,อาวุธยุทโธปกรณ์,อนิเมะ,การ์ตูนญี่ปุ่น
9778,3384579,เครื่องสำอาง,ความงาม,แต่งหน้า,ความรักวัยรุ่น,ปัญหาความรัก
9779,3047738,K-POP,Produce 48 (รายการโทรทัศน์),นักร้องนักดนตรีเกาหลี,Mnet (สถานีโทรทัศน์),Oh My Girl
9780,3123278,การ์ตูนญี่ปุ่น,การ์ตูน,ถ้ำหลวง ขุนน้ำนางนอน,รายการข่าว,อนิเมะ
9781,3122372,นักแสดง,อริสรา ทองบริสุทธิ์ (ดิว),เรื่องเล่าสยองขวัญ,เมีย2018 (ละคร),ความงาม
9782,3330299,K-POP,นักร้องนักดนตรีเกาหลี,LOONA,Girl Group,Produce 48 (รายการโทรทัศน์)
9783,180993,สอบ ก．พ．,มนุษย์เงินเดือน,BNK48,อาหาร,นักแสดง
9784,180940,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลโลก 2018,ฟุตบอลโลก,ถ้ำหลวง ขุนน้ำนางนอน
9785,3117767,เรื่องเล่าสยองขวัญ,ความเชื่อส่วนบุคคล,สิ่งลี้ลับ (mystery),นักร้องนักดนตรีเกาหลี,The Shock
9786,3333668,การ์ตูนญี่ปุ่น,การ์ตูน,อนิเมะ,ร้านอาหาร,อาหารญี่ปุ่น
9787,3121864,K-POP,ละครโทรทัศน์,ถ้ำหลวง ขุนน้ำนางนอน,รายการข่าว,นักร้องนักดนตรีเกาหลี
