,mid,Recency,Frequency,Engagement,R_Quartile,F_Quartile,E_Quartile,RFEScore
645,3320005,0,189,49.4,4,4,4,444
646,115751,0,172,48.6,4,4,4,444
647,3713522,0,381,50.8,4,4,4,444
648,755120,0,429,101.6,4,4,4,444
649,452440,0,88,51.0,4,3,4,434
650,406077,0,201,48.4,4,4,4,444
651,632207,3,336,48.8,1,4,4,144
652,4671842,0,202,61.2,4,4,4,444
653,3232080,0,164,70.8,4,4,4,444
654,3261777,2,204,73.6,2,4,4,244
655,196653,0,325,45.4,4,4,4,444
656,16263,0,209,52.0,4,4,4,444
657,126487,2,111,51.4,2,3,4,234
658,4201277,0,377,51.8,4,4,4,444
659,2798629,0,501,66.6,4,4,4,444
660,471439,0,314,52.8,4,4,4,444
661,4644424,1,145,48.2,2,4,4,244
662,884941,0,299,88.0,4,4,4,444
663,647408,0,211,47.0,4,4,4,444
664,4596076,0,119,52.0,4,3,4,434
665,1811852,0,130,58.8,4,3,4,434
666,591748,0,251,53.8,4,4,4,444
667,425424,0,215,51.4,4,4,4,444
668,528154,5,19,45.0,1,1,4,114
669,833954,0,166,45.2,4,4,4,444
670,1757449,2,141,49.4,2,3,4,234
671,711887,0,179,49.8,4,4,4,444
672,267786,0,367,55.6,4,4,4,444
673,177172,0,258,48.2,4,4,4,444
674,2476827,5,69,46.0,1,2,4,124
675,50497,0,420,48.2,4,4,4,444
676,340039,0,258,69.8,4,4,4,444
677,4472931,0,104,45.4,4,3,4,434
678,2921171,0,111,45.6,4,3,4,434
679,217573,2,104,71.2,2,3,4,234
680,439340,0,321,51.6,4,4,4,444
681,4341440,0,145,44.6,4,4,4,444
682,529552,0,485,57.6,4,4,4,444
683,867302,0,116,46.0,4,3,4,434
684,2340617,0,153,45.2,4,4,4,444
685,141314,0,188,46.2,4,4,4,444
686,3329588,1,95,45.8,2,3,4,234
687,719032,1,219,55.0,2,4,4,244
688,4099250,0,243,54.8,4,4,4,444
689,1166629,0,226,51.8,4,4,4,444
690,1879988,2,55,43.6,2,2,4,224
691,3080887,5,198,43.8,1,4,4,144
692,219356,2,92,44.4,2,3,4,234
693,1350998,0,253,65.8,4,4,4,444
694,2724002,0,300,111.60000000000001,4,4,4,444
695,4390857,1,172,49.8,2,4,4,244
696,4661658,5,78,57.0,1,2,4,124
697,2785624,0,548,63.400000000000006,4,4,4,444
698,81029,0,147,44.6,4,4,4,444
699,313371,0,482,93.2,4,4,4,444
700,671675,1,174,47.6,2,4,4,244
701,2913878,0,149,70.0,4,4,4,444
702,4478031,0,94,88.4,4,3,4,434
703,2926098,0,683,56.0,4,4,4,444
704,168610,0,200,64.0,4,4,4,444
705,460704,0,400,76.2,4,4,4,444
706,291923,2,115,65.0,2,3,4,234
707,1253097,0,119,80.2,4,3,4,434
708,500347,0,1601,61.6,4,4,4,444
709,4430571,0,608,103.0,4,4,4,444
710,4483370,0,784,59.2,4,4,4,444
711,1800,1,153,42.2,2,4,4,244
712,497963,0,185,43.4,4,4,4,444
713,1896195,0,199,47.8,4,4,4,444
714,3028075,0,293,56.6,4,4,4,444
715,2362341,0,204,43.4,4,4,4,444
716,529954,0,106,60.400000000000006,4,3,4,434
717,260266,0,185,50.2,4,4,4,444
718,2441109,1,288,53.2,2,4,4,244
719,45443,0,168,45.8,4,4,4,444
720,1157927,0,186,47.4,4,4,4,444
721,613498,0,80,75.6,4,3,4,434
722,3135952,1,98,94.2,2,3,4,234
723,346896,0,328,51.8,4,4,4,444
724,3516881,1,599,102.2,2,4,4,244
725,3915106,0,146,47.2,4,4,4,444
726,1492511,2,125,52.0,2,3,4,234
727,1539647,0,172,43.2,4,4,4,444
728,683908,1,279,81.0,2,4,4,244
729,562245,0,59,42.8,4,2,4,424
730,3966502,2,190,47.0,2,4,4,244
731,162678,0,65,42.0,4,2,4,424
732,161583,1,49,67.0,2,2,4,224
733,3722688,1,163,53.8,2,4,4,244
734,4652394,0,329,41.0,4,4,4,444
735,1778965,0,702,76.80000000000001,4,4,4,444
736,71761,0,243,41.6,4,4,4,444
737,224097,0,282,41.8,4,4,4,444
738,3809716,1,39,43.6,2,1,4,214
739,1357077,0,241,69.6,4,4,4,444
740,236894,0,173,44.0,4,4,4,444
741,1298288,0,354,73.4,4,4,4,444
742,3593234,0,299,59.0,4,4,4,444
743,4654798,0,196,52.2,4,4,4,444
744,4395406,2,138,42.4,2,3,4,234
745,469933,0,187,44.6,4,4,4,444
746,596713,0,334,47.6,4,4,4,444
747,4382615,0,561,43.6,4,4,4,444
748,2520422,0,601,454.40000000000003,4,4,4,444
749,2596271,0,188,55.8,4,4,4,444
750,249529,0,114,49.4,4,3,4,434
751,2687861,0,229,53.0,4,4,4,444
752,653605,0,165,54.2,4,4,4,444
753,4639190,0,602,47.2,4,4,4,444
754,166893,0,118,50.6,4,3,4,434
755,4294919,0,96,48.0,4,3,4,434
756,4642242,6,202,43.4,1,4,4,144
757,592185,0,714,59.8,4,4,4,444
758,336719,0,284,41.2,4,4,4,444
759,3315516,0,115,41.4,4,3,4,434
760,1201179,0,293,66.2,4,4,4,444
761,1145695,2,129,40.6,2,3,4,234
762,3569229,0,240,51.0,4,4,4,444
763,250989,0,326,82.4,4,4,4,444
764,3701854,0,520,89.2,4,4,4,444
765,2892322,0,297,51.0,4,4,4,444
766,258663,0,209,51.6,4,4,4,444
767,4370227,0,274,49.2,4,4,4,444
768,4200367,0,151,40.6,4,4,4,444
769,701950,1,121,41.4,2,3,4,234
770,566531,0,384,45.0,4,4,4,444
771,4615715,0,385,49.2,4,4,4,444
772,517914,0,249,57.400000000000006,4,4,4,444
773,3806472,0,398,82.0,4,4,4,444
774,4563770,0,294,56.8,4,4,4,444
775,343479,0,53,58.0,4,2,4,424
776,616787,1,94,66.8,2,3,4,234
777,709094,0,301,47.6,4,4,4,444
778,173996,0,194,42.0,4,4,4,444
779,4668496,0,89,41.2,4,3,4,434
780,4104559,0,168,43.8,4,4,4,444
781,738741,0,374,55.2,4,4,4,444
782,1847528,0,138,44.6,4,3,4,434
783,4432316,0,139,41.4,4,3,4,434
784,467221,0,41,52.8,4,2,4,424
785,464906,0,319,92.4,4,4,4,444
786,4094853,1,62,47.4,2,2,4,224
787,462191,0,295,40.6,4,4,4,444
788,178705,0,259,49.2,4,4,4,444
789,2564839,2,86,39.6,2,3,4,234
790,568202,0,146,44.2,4,4,4,444
791,663460,0,298,60.8,4,4,4,444
792,37229,0,264,42.2,4,4,4,444
793,379593,0,79,38.2,4,3,4,434
794,4615545,0,124,39.6,4,3,4,434
795,649958,0,121,40.2,4,3,4,434
796,142359,0,100,45.0,4,3,4,434
797,2461891,0,140,38.6,4,3,4,434
798,970164,0,347,56.8,4,4,4,444
799,4204030,1,392,55.8,2,4,4,244
800,4113092,0,385,50.8,4,4,4,444
801,2847419,0,136,39.8,4,3,4,434
802,225371,0,301,47.6,4,4,4,444
803,3731570,2,38,41.2,2,1,4,214
804,4106860,0,225,44.6,4,4,4,444
805,419578,1,41,38.8,2,2,4,224
806,4190213,0,201,46.2,4,4,4,444
807,509302,1,74,42.4,2,2,4,224
808,710578,0,446,58.2,4,4,4,444
809,3286766,0,186,46.2,4,4,4,444
810,769439,1,168,39.4,2,4,4,244
811,3754276,0,111,42.8,4,3,4,434
812,3730004,0,490,59.0,4,4,4,444
813,402984,0,202,41.4,4,4,4,444
814,260717,0,314,43.2,4,4,4,444
815,526353,0,142,45.2,4,4,4,444
816,4669497,3,67,40.8,1,2,4,124
817,750930,1,257,54.8,2,4,4,244
818,527042,0,395,103.2,4,4,4,444
819,1808684,0,240,42.2,4,4,4,444
820,1824805,0,332,54.8,4,4,4,444
821,3177188,0,382,60.6,4,4,4,444
822,281603,0,116,38.4,4,3,4,434
823,4674405,0,532,84.80000000000001,4,4,4,444
824,165255,0,168,39.0,4,4,4,444
825,107505,0,226,44.8,4,4,4,444
826,511031,0,221,39.0,4,4,4,444
827,4622076,0,79,37.0,4,3,4,434
828,2330949,0,185,42.8,4,4,4,444
829,625789,0,485,160.8,4,4,4,444
830,768771,0,267,129.8,4,4,4,444
831,4668035,0,280,50.4,4,4,4,444
832,356278,0,450,48.4,4,4,4,444
833,3647219,2,136,39.4,2,3,4,234
834,1498677,3,84,39.0,1,3,4,134
835,3577009,0,344,49.6,4,4,4,444
836,4644851,0,95,66.6,4,3,4,434
837,160858,0,551,49.8,4,4,4,444
838,3896980,0,132,39.4,4,3,4,434
839,641829,5,128,49.4,1,3,4,134
840,3872838,4,288,68.80000000000001,1,4,4,144
841,4565389,0,86,44.6,4,3,4,434
842,185492,1,126,62.6,2,3,4,234
843,173605,0,181,43.8,4,4,4,444
844,4556360,0,79,36.4,4,3,4,434
845,3587684,1,63,37.4,2,2,4,224
846,673461,0,621,73.0,4,4,4,444
847,750988,2,164,55.6,2,4,4,244
848,395447,1,139,41.0,2,3,4,234
849,666601,0,169,41.2,4,4,4,444
850,1430143,0,556,46.2,4,4,4,444
851,2814244,0,249,40.2,4,4,4,444
852,4311155,0,225,41.0,4,4,4,444
853,541681,0,231,46.6,4,4,4,444
854,946164,0,81,37.2,4,3,4,434
855,548527,2,175,65.0,2,4,4,244
856,576879,0,376,62.2,4,4,4,444
857,1382003,0,273,64.8,4,4,4,444
858,4444163,3,212,52.6,1,4,4,144
859,2417954,0,287,40.0,4,4,4,444
860,1608465,0,345,36.6,4,4,4,444
861,205826,0,180,38.2,4,4,4,444
862,147614,0,137,45.0,4,3,4,434
863,2308566,2,144,40.6,2,4,4,244
864,179901,0,108,42.6,4,3,4,434
865,591715,1,163,48.6,2,4,4,244
866,2812829,0,861,52.400000000000006,4,4,4,444
867,1774557,0,94,38.8,4,3,4,434
868,187428,0,221,38.4,4,4,4,444
869,125575,0,167,55.400000000000006,4,4,4,444
870,980383,0,140,35.4,4,3,4,434
871,3551142,0,90,36.0,4,3,4,434
872,2226124,0,54,35.8,4,2,4,424
873,206259,0,176,39.0,4,4,4,444
874,4468254,2,21,35.8,2,1,4,214
875,529538,0,195,40.4,4,4,4,444
876,3708101,2,186,36.0,2,4,4,244
877,249774,0,135,38.2,4,3,4,434
878,97409,0,159,46.6,4,4,4,444
879,109981,0,193,35.6,4,4,4,444
880,185317,0,275,38.2,4,4,4,444
881,979549,1,33,35.0,2,1,4,214
882,323741,1,139,41.2,2,3,4,234
883,4420146,0,221,40.0,4,4,4,444
884,524716,0,266,39.8,4,4,4,444
885,4604015,0,96,36.0,4,3,4,434
886,4032801,0,158,37.0,4,4,4,444
887,3877485,0,102,35.0,4,3,4,434
888,665538,0,226,45.4,4,4,4,444
889,2638802,0,106,35.2,4,3,4,434
890,255767,2,93,48.0,2,3,4,234
891,326873,0,238,61.400000000000006,4,4,4,444
892,805873,0,221,34.4,4,4,4,444
893,254598,5,86,43.2,1,3,4,134
894,3532611,2,145,68.6,2,4,4,244
895,4670561,4,75,34.2,1,2,4,124
896,3422555,3,59,37.8,1,2,4,124
897,498352,0,140,44.6,4,3,4,434
898,542399,0,99,53.2,4,3,4,434
899,3385627,2,109,37.2,2,3,4,234
900,406138,5,273,34.2,1,4,4,144
901,2215834,2,81,35.6,2,3,4,234
902,3883024,0,285,35.8,4,4,4,444
903,1990327,0,176,41.0,4,4,4,444
904,4572489,0,271,39.2,4,4,4,444
905,130155,0,187,37.2,4,4,4,444
906,4295949,0,254,36.2,4,4,4,444
907,4289106,2,91,34.4,2,3,4,234
908,4401641,0,33,34.0,4,1,4,414
909,661680,0,127,83.4,4,3,4,434
910,1619332,2,165,52.0,2,4,4,244
911,3146828,3,48,36.8,1,2,4,124
912,567006,2,28,36.4,2,1,4,214
913,4669125,5,51,34.0,1,2,4,124
914,3539074,0,167,43.6,4,4,4,444
915,1743047,0,172,35.2,4,4,4,444
916,1746627,0,213,47.2,4,4,4,444
917,3591771,0,217,80.6,4,4,4,444
918,1339897,0,312,47.6,4,4,4,444
919,1691343,0,262,35.2,4,4,4,444
920,513993,0,182,37.0,4,4,4,444
921,140445,0,194,54.400000000000006,4,4,4,444
922,3614051,0,228,73.4,4,4,4,444
923,1279811,6,34,33.0,1,1,4,114
924,1678069,0,139,41.0,4,3,4,434
925,658241,0,164,45.4,4,4,4,444
926,4673309,3,8,33.4,1,1,4,114
927,3721548,2,70,38.4,2,2,4,224
928,3162668,0,94,33.4,4,3,4,434
929,1652804,0,83,34.8,4,3,4,434
930,3888783,0,239,44.2,4,4,4,444
931,788774,0,235,35.2,4,4,4,444
932,1088957,0,167,43.4,4,4,4,444
933,2069903,0,182,38.8,4,4,4,444
934,3886103,3,32,33.0,1,1,4,114
935,1138882,1,145,36.4,2,4,4,244
936,3594191,0,169,43.6,4,4,4,444
937,262871,1,133,35.2,2,3,4,234
938,1358233,0,97,33.0,4,3,4,434
939,716342,1,229,45.6,2,4,4,244
940,4571387,0,509,56.6,4,4,4,444
941,619005,5,29,34.4,1,1,4,114
942,716503,1,203,37.2,2,4,4,244
943,584407,0,182,73.2,4,4,4,444
944,459447,0,532,34.6,4,4,4,444
945,582257,0,181,34.0,4,4,4,444
946,923781,0,34,33.4,4,1,4,414
947,196847,2,242,49.8,2,4,4,244
948,144432,1,62,33.4,2,2,4,224
949,4209453,1,70,38.0,2,2,4,224
950,4283574,3,151,38.0,1,4,4,144
951,2698172,1,153,68.2,2,4,4,244
952,614448,0,507,42.8,4,4,4,444
953,167496,0,58,45.4,4,2,4,424
954,625132,0,24,32.0,4,1,4,414
955,531398,0,217,34.0,4,4,4,444
956,951924,0,463,35.2,4,4,4,444
957,543217,0,171,46.2,4,4,4,444
958,380246,0,317,51.6,4,4,4,444
959,4337263,1,105,33.8,2,3,4,234
960,185055,0,175,34.6,4,4,4,444
961,3777520,0,312,42.6,4,4,4,444
962,485633,6,28,32.0,1,1,4,114
963,151355,0,160,43.0,4,4,4,444
964,338210,0,64,32.2,4,2,4,424
965,442963,0,125,35.2,4,3,4,434
966,4576101,0,264,39.6,4,4,4,444
967,4056330,2,141,33.6,2,3,4,234
968,528159,0,140,35.2,4,3,4,434
969,2059295,1,90,38.0,2,3,4,234
970,4625222,0,125,33.8,4,3,4,434
971,157659,0,91,41.6,4,3,4,434
972,589073,0,82,32.4,4,3,4,434
973,4350541,0,96,33.8,4,3,4,434
974,3165861,0,119,34.6,4,3,4,434
975,4662411,1,64,33.6,2,2,4,224
976,4660706,0,80,33.6,4,3,4,434
977,881476,0,371,102.2,4,4,4,444
978,152368,0,277,36.6,4,4,4,444
979,151212,0,384,35.0,4,4,4,444
980,162520,0,332,40.2,4,4,4,444
981,517685,0,248,59.8,4,4,4,444
982,549186,0,358,35.2,4,4,4,444
983,4392525,0,294,45.4,4,4,4,444
984,350407,0,112,33.4,4,3,4,434
985,4561407,0,145,34.6,4,4,4,444
986,32282,1,32,32.2,2,1,4,214
987,1655187,4,62,43.6,1,2,4,124
988,2977504,0,389,34.4,4,4,4,444
989,4669397,0,149,49.400000000000006,4,4,4,444
990,1942166,0,233,32.2,4,4,4,444
991,378511,0,163,31.4,4,4,4,444
992,2718492,0,255,32.8,4,4,4,444
993,1871350,0,210,38.6,4,4,4,444
994,2958569,0,533,94.2,4,4,4,444
995,4597651,0,1219,59.8,4,4,4,444
996,52681,1,295,55.8,2,4,4,244
997,1189510,0,211,38.6,4,4,4,444
998,952858,0,297,183.8,4,4,4,444
999,4277224,0,241,38.2,4,4,4,444
1000,218144,0,82,32.0,4,3,4,434
1001,4585844,0,91,31.2,4,3,4,434
1002,598549,0,175,34.4,4,4,4,444
1003,4411150,0,165,40.6,4,4,4,444
1004,2418844,0,235,41.6,4,4,4,444
1005,4245131,5,45,31.0,1,2,4,124
1006,4054521,0,256,52.400000000000006,4,4,4,444
1007,150804,2,22,31.2,2,1,4,214
1008,650532,0,92,87.2,4,3,4,434
1009,3189998,0,158,33.8,4,4,4,444
1010,361365,1,26,31.2,2,1,4,214
1011,4652629,0,441,47.8,4,4,4,444
1012,4141011,4,209,38.6,1,4,4,144
1013,4676567,0,97,31.0,4,3,4,434
1014,224179,0,167,33.2,4,4,4,444
1015,843572,0,113,32.2,4,3,4,434
1016,785813,0,336,37.0,4,4,4,444
1017,111829,0,111,34.4,4,3,4,434
1018,2196200,2,122,74.0,2,3,4,234
1019,210212,0,257,56.6,4,4,4,444
1020,532026,0,211,111.80000000000001,4,4,4,444
1021,4300038,0,137,33.4,4,3,4,434
1022,4535773,0,43,31.0,4,2,4,424
1023,4294082,0,177,58.6,4,4,4,444
1024,1979164,0,92,42.4,4,3,4,434
1025,91476,0,269,46.400000000000006,4,4,4,444
1026,1082779,0,79,31.8,4,3,4,434
1027,4666929,6,89,30.0,1,3,4,134
1028,552386,0,278,32.8,4,4,4,444
1029,641411,0,174,36.4,4,4,4,444
1030,113032,0,71,30.6,4,2,4,424
1031,1618178,0,80,47.8,4,3,4,434
1032,1440254,0,386,31.0,4,4,4,444
1033,229402,0,137,32.0,4,3,4,434
1034,1344187,0,753,93.4,4,4,4,444
1035,829323,1,115,81.6,2,3,4,234
1036,623756,0,567,44.8,4,4,4,444
1037,205699,0,315,40.2,4,4,4,444
1038,3138195,0,764,79.80000000000001,4,4,4,444
1039,3246441,0,788,78.80000000000001,4,4,4,444
1040,779140,0,281,75.6,4,4,4,444
1041,502565,0,629,46.400000000000006,4,4,4,444
1042,2379149,1,139,30.8,2,3,4,234
1043,2970265,0,168,39.6,4,4,4,444
1044,4536157,1,98,33.0,2,3,4,234
1045,3459141,0,209,40.6,4,4,4,444
1046,3459530,0,407,42.4,4,4,4,444
1047,1591774,0,171,34.0,4,4,4,444
1048,668189,0,434,112.80000000000001,4,4,4,444
1049,3291210,2,293,33.4,2,4,4,244
1050,1388075,2,71,35.0,2,2,4,224
1051,227940,2,130,51.6,2,3,4,234
1052,1160740,0,123,47.2,4,3,4,434
1053,4295552,0,345,39.4,4,4,4,444
1054,1328665,1,115,37.2,2,3,4,234
1055,3265276,0,116,31.6,4,3,4,434
1056,4644997,0,181,56.400000000000006,4,4,4,444
1057,4668193,0,217,31.8,4,4,4,444
1058,539958,0,143,31.8,4,4,4,444
1059,572463,3,131,32.8,1,3,4,134
1060,1552875,0,114,47.400000000000006,4,3,4,434
1061,3819340,0,80,33.0,4,3,4,434
1062,2600852,1,138,32.2,2,3,4,234
1063,4672009,3,44,37.8,1,2,4,124
1064,703029,1,19,30.6,2,1,4,214
1065,1255704,0,245,70.4,4,4,4,444
1066,1656236,0,82,36.2,4,3,4,434
1067,2794623,1,169,39.0,2,4,4,244
1068,3730065,0,94,29.4,4,3,4,434
1069,705405,3,35,30.8,1,1,4,114
1070,236620,0,67,39.2,4,2,4,424
1071,4570265,0,239,32.0,4,4,4,444
1072,468012,0,138,32.0,4,3,4,434
1073,2613896,0,96,29.8,4,3,4,434
1074,595295,0,213,51.400000000000006,4,4,4,444
1075,823009,1,119,46.0,2,3,4,234
1076,3111830,0,134,32.0,4,3,4,434
1077,849829,1,43,30.0,2,2,4,224
1078,802371,0,83,30.8,4,3,4,434
1079,86160,0,80,33.8,4,3,4,434
1080,2096677,0,231,44.6,4,4,4,444
1081,771016,0,401,36.0,4,4,4,444
1082,4655651,1,48,56.2,2,2,4,224
1083,4193776,2,217,39.8,2,4,4,244
1084,2257918,0,156,31.6,4,4,4,444
1085,4591066,0,84,29.2,4,3,4,434
1086,94400,0,191,33.2,4,4,4,444
1087,4010512,0,333,62.0,4,4,4,444
1088,4489897,0,57,29.0,4,2,4,424
1089,4551051,3,56,31.4,1,2,4,124
1090,357585,1,112,37.2,2,3,4,234
1091,1022895,0,42,40.4,4,2,4,424
1092,4656431,0,118,33.4,4,3,4,434
1093,4626577,1,194,31.4,2,4,4,244
1094,43953,1,162,32.0,2,4,4,244
1095,378036,0,228,39.2,4,4,4,444
1096,355381,2,242,35.2,2,4,4,244
1097,4442412,0,216,30.4,4,4,4,444
1098,190325,0,424,50.2,4,4,4,444
1099,575188,0,92,41.6,4,3,4,434
1100,454887,0,322,35.2,4,4,4,444
1101,4624538,0,323,33.2,4,4,4,444
1102,4514303,1,35,29.4,2,1,4,214
1103,411373,0,82,29.4,4,3,4,434
1104,690775,0,153,31.6,4,4,4,444
1105,1339427,0,72,28.4,4,2,4,424
1106,931850,0,85,29.0,4,3,4,434
1107,4669131,0,156,29.8,4,4,4,444
1108,1543435,2,93,29.6,2,3,4,234
1109,157317,0,192,33.6,4,4,4,444
1110,1487182,0,148,30.8,4,4,4,444
1111,1466900,0,156,38.8,4,4,4,444
1112,2701954,0,256,34.8,4,4,4,444
1113,191657,1,26,28.0,2,1,4,214
1114,25429,0,127,29.6,4,3,4,434
1115,648344,0,165,29.0,4,4,4,444
1116,4661200,0,193,33.4,4,4,4,444
1117,2768384,1,91,38.6,2,3,4,234
1118,313243,0,133,29.6,4,3,4,434
1119,190110,0,110,38.2,4,3,4,434
1120,349018,0,139,30.4,4,3,4,434
1121,620660,0,233,31.6,4,4,4,444
1122,4666346,6,73,33.0,1,2,4,124
1123,4316041,0,78,28.0,4,2,4,424
1124,2345786,1,95,30.2,2,3,4,234
1125,3403742,0,229,46.2,4,4,4,444
1126,1911334,0,538,53.0,4,4,4,444
1127,192855,0,367,36.4,4,4,4,444
1128,80769,0,190,39.0,4,4,4,444
1129,28107,1,134,30.4,2,3,4,234
1130,4444457,0,197,33.0,4,4,4,444
1131,4333828,0,113,31.2,4,3,4,434
1132,4460646,0,143,39.4,4,4,4,444
1133,587782,1,65,33.2,2,2,4,224
1134,4650932,2,82,30.0,2,3,4,234
1135,3248015,0,107,28.8,4,3,4,434
1136,2257159,0,195,38.6,4,4,4,444
1137,3100770,4,75,28.2,1,2,4,124
1138,1047735,0,205,43.2,4,4,4,444
1139,604028,0,124,28.0,4,3,4,434
1140,4653356,0,118,30.0,4,3,4,434
1141,4096841,2,47,32.2,2,2,4,224
1142,1163497,0,112,28.2,4,3,4,434
1143,873750,0,621,56.2,4,4,4,444
1144,84278,0,288,38.2,4,4,4,444
1145,3754963,0,474,70.4,4,4,4,444
1146,88553,0,389,44.6,4,4,4,444
1147,1614680,1,17,28.8,2,1,4,214
1148,115698,0,188,32.2,4,4,4,444
1149,1275633,0,172,45.6,4,4,4,444
1150,4276460,0,59,28.4,4,2,4,424
1151,150074,0,152,28.0,4,4,4,444
1152,3692820,0,275,39.8,4,4,4,444
1153,410747,2,45,28.6,2,2,4,224
1154,15677,0,187,39.2,4,4,4,444
1155,706541,2,84,32.0,2,3,4,234
1156,3651004,0,239,35.6,4,4,4,444
1157,4625239,0,56,28.0,4,2,4,424
1158,3610038,0,125,30.4,4,3,4,434
1159,4201552,2,30,28.0,2,1,4,214
1160,875768,0,95,30.2,4,3,4,434
1161,217428,0,251,30.0,4,4,4,444
1162,2456077,4,108,30.8,1,3,4,134
1163,4107030,0,202,36.8,4,4,4,444
1164,4474295,0,46,28.8,4,2,4,424
1165,4510826,4,97,29.6,1,3,4,134
1166,4553490,0,189,38.8,4,4,4,444
1167,1233,0,249,53.8,4,4,4,444
1168,4263147,1,36,27.8,2,1,4,214
1169,358097,0,146,29.2,4,4,4,444
1170,4202329,0,104,27.0,4,3,4,434
1171,648692,0,82,61.2,4,3,4,434
1172,1749741,2,121,34.4,2,3,4,234
1173,1862329,0,115,55.400000000000006,4,3,4,434
1174,1049351,0,142,28.8,4,4,4,444
1175,1126133,2,106,28.2,2,3,4,234
1176,579793,0,185,31.4,4,4,4,444
1177,235509,0,207,48.2,4,4,4,444
1178,1413357,0,196,74.0,4,4,4,444
1179,228979,0,78,29.2,4,2,4,424
1180,1721629,0,267,41.0,4,4,4,444
1181,544872,1,86,28.8,2,3,4,234
1182,216097,1,192,34.2,2,4,4,244
1183,1827924,0,720,45.2,4,4,4,444
1184,1893633,0,170,31.2,4,4,4,444
1185,4635495,0,140,40.0,4,3,4,434
1186,210166,0,274,59.800000000000004,4,4,4,444
1187,2044835,0,309,41.4,4,4,4,444
1188,207990,0,169,28.0,4,4,4,444
1189,480894,1,81,30.0,2,3,4,234
1190,2152276,4,41,32.4,1,2,4,124
1191,2442291,0,75,71.2,4,2,4,424
1192,195776,0,305,30.8,4,4,4,444
1193,497587,0,355,33.2,4,4,4,444
1194,62021,0,106,38.2,4,3,4,434
1195,190365,0,393,32.6,4,4,4,444
1196,592757,5,24,27.0,1,1,4,114
1197,163778,1,126,27.2,2,3,4,234
1198,618240,2,76,33.0,2,2,4,224
1199,658771,0,208,30.2,4,4,4,444
1200,3860853,0,222,33.8,4,4,4,444
1201,3899723,0,657,44.8,4,4,4,444
1202,705388,0,145,28.4,4,4,4,444
1203,633760,0,310,37.6,4,4,4,444
1204,154912,2,107,29.8,2,3,4,234
1205,3832523,0,353,33.0,4,4,4,444
1206,4632264,3,47,27.2,1,2,4,124
1207,742924,0,115,63.6,4,3,4,434
1208,310662,0,60,26.4,4,2,4,424
1209,726499,1,121,39.8,2,3,4,234
1210,4295403,0,51,27.0,4,2,4,424
1211,1928830,0,141,27.6,4,3,4,434
1212,704498,0,291,57.0,4,4,4,444
1213,747155,0,136,29.6,4,3,4,434
1214,2021349,0,140,29.4,4,3,4,434
1215,4615276,0,69,35.6,4,2,4,424
1216,701415,0,102,39.0,4,3,4,434
1217,2519595,0,105,38.6,4,3,4,434
1218,642528,0,69,35.8,4,2,4,424
1219,192007,0,118,56.0,4,3,4,434
1220,191648,0,382,33.6,4,4,4,444
1221,658170,0,45,27.0,4,2,4,424
1222,2798980,0,333,35.0,4,4,4,444
1223,4216493,0,155,42.400000000000006,4,4,4,444
1224,2809723,1,39,34.0,2,1,4,214
1225,216022,2,152,28.0,2,4,4,244
1226,105424,0,70,26.8,4,2,4,424
1227,943216,0,137,28.8,4,3,4,434
1228,4667878,0,77,31.6,4,2,4,424
1229,253579,0,148,33.0,4,4,4,444
1230,947594,0,297,36.6,4,4,4,444
1231,985360,0,135,28.8,4,3,4,434
1232,351110,0,41,27.8,4,2,4,424
1233,1168061,0,356,33.2,4,4,4,444
1234,1182029,0,153,31.4,4,4,4,444
1235,31431,2,81,28.0,2,3,4,234
1236,853611,0,82,39.4,4,3,4,434
1237,598647,0,300,45.8,4,4,4,444
1238,1317114,0,297,35.6,4,4,4,444
1239,2827904,0,241,39.2,4,4,4,444
1240,4666854,6,17,26.6,1,1,4,114
1241,4667662,2,103,26.8,2,3,4,234
1242,4528249,2,95,27.6,2,3,4,234
1243,4395408,4,142,26.6,1,4,4,144
1244,1450046,0,77,26.6,4,2,4,424
1245,1454938,1,175,32.4,2,4,4,244
1246,1485063,4,116,27.6,1,3,4,134
1247,557608,0,110,39.8,4,3,4,434
1248,1616365,0,197,32.0,4,4,4,444
1249,785368,0,187,27.4,4,4,4,444
1250,4590521,0,167,28.8,4,4,4,444
1251,58549,0,168,36.6,4,4,4,444
1252,91821,0,168,29.0,4,4,4,444
1253,71054,0,398,61.2,4,4,4,444
1254,3761086,1,215,32.0,2,4,4,244
1255,3912528,4,140,28.4,1,3,4,134
1256,3540022,6,45,27.8,1,2,4,124
1257,4174393,1,141,27.2,2,3,4,234
1258,3137301,0,210,26.6,4,4,4,444
1259,4676381,0,101,30.0,4,3,4,434
1260,3606637,0,138,32.6,4,3,4,434
1261,70475,4,109,27.2,1,3,4,134
1262,163437,0,143,38.0,4,4,4,444
1263,3783611,0,68,28.2,4,2,4,424
1264,3640745,0,396,86.2,4,4,4,444
1265,119617,0,174,31.8,4,4,4,444
1266,1429854,3,7,25.8,1,1,4,114
1267,4547807,0,42,25.4,4,2,4,424
1268,2085974,0,120,28.2,4,3,4,434
1269,1409959,0,191,28.0,4,4,4,444
1270,4613109,0,31,25.2,4,1,4,414
1271,4138824,0,262,40.6,4,4,4,444
1272,4083155,1,165,42.8,2,4,4,244
1273,750553,0,276,56.0,4,4,4,444
1274,4398836,0,183,27.0,4,4,4,444
